ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,PRODUCTLINE,QUANTITYORDERED,MSRP,PRICEEACH,DISCOUNT_PERCENTAGE,DISCOUNT_PCT_CLIPPED,DISCOUNT_OUTLIER_FLAG,STATUS,IS_CLOSED,DEAL_SIZE,DEAL_SIZE_BUCKETS
2005-02-16,2005,2,1,Vintage Cars,40,127,100.0,21.25984251968504,21.25984251968504,0,Shipped,1,4000.0,Large
2005-03-04,2005,3,1,Vintage Cars,31,127,98.99,22.055118110236226,22.055118110236226,0,Shipped,1,3068.69,Medium
2005-04-23,2005,4,2,Vintage Cars,6,127,100.0,21.25984251968504,21.25984251968504,0,Shipped,1,600.0,Small
2005-05-29,2005,5,2,Vintage Cars,45,127,100.0,21.25984251968504,21.25984251968504,0,In Process,0,4500.0,Large
2003-01-29,2003,1,1,Trucks and Buses,22,60,54.09,9.849999999999994,9.849999999999994,0,Shipped,1,1189.98,Small
2003-04-01,2003,4,2,Trucks and Buses,45,60,68.67,-14.450000000000001,-10.0,1,Shipped,1,3090.15,Medium
2003-05-28,2003,5,2,Trucks and Buses,43,60,65.02,-8.36666666666666,-8.36666666666666,0,Shipped,1,2795.8599999999997,Medium
2003-07-24,2003,7,3,Trucks and Buses,46,60,61.99,-3.31666666666667,-3.31666666666667,0,Shipped,1,2851.54,Medium
2003-09-21,2003,9,3,Trucks and Buses,39,60,69.28,-15.466666666666667,-10.0,1,Shipped,1,2701.92,Medium
2003-10-22,2003,10,4,Trucks and Buses,31,60,71.1,-18.499999999999993,-10.0,1,Shipped,1,2204.1,Small
2003-11-06,2003,11,4,Trucks and Buses,41,60,69.28,-15.466666666666667,-10.0,1,Shipped,1,2840.48,Medium
2003-11-14,2003,11,4,Trucks and Buses,44,60,60.16,-0.266666666666661,-0.266666666666661,0,Shipped,1,2647.04,Medium
2003-11-25,2003,11,4,Trucks and Buses,45,60,70.49,-17.483333333333327,-10.0,1,Shipped,1,3172.0499999999997,Medium
2003-12-09,2003,12,4,Trucks and Buses,37,60,69.89,-16.483333333333334,-10.0,1,Shipped,1,2585.93,Medium
2004-02-04,2004,2,1,Trucks and Buses,35,60,61.38,-2.3000000000000043,-2.3000000000000043,0,Shipped,1,2148.3,Small
2004-03-11,2004,3,1,Trucks and Buses,28,60,59.55,0.7500000000000048,0.7500000000000048,0,Shipped,1,1667.3999999999999,Small
2004-05-05,2004,5,2,Trucks and Buses,30,60,61.99,-3.31666666666667,-3.31666666666667,0,Shipped,1,1859.7,Small
2004-06-15,2004,6,2,Trucks and Buses,30,60,49.22,17.96666666666667,17.96666666666667,0,Shipped,1,1476.6,Small
2004-07-20,2004,7,3,Trucks and Buses,25,60,69.28,-15.466666666666667,-10.0,1,Shipped,1,1732.0,Small
2004-08-19,2004,8,3,Trucks and Buses,29,60,57.73,3.7833333333333385,3.7833333333333385,0,Shipped,1,1674.1699999999998,Small
2004-09-08,2004,9,3,Trucks and Buses,26,60,57.73,3.7833333333333385,3.7833333333333385,0,Shipped,1,1500.98,Small
2004-10-13,2004,10,4,Trucks and Buses,41,60,53.48,10.866666666666672,10.866666666666672,0,Shipped,1,2192.68,Small
2004-10-22,2004,10,4,Trucks and Buses,34,60,52.87,11.883333333333338,11.883333333333338,0,Shipped,1,1797.58,Small
2004-11-04,2004,11,4,Trucks and Buses,35,60,61.21,-2.016666666666668,-2.016666666666668,0,Shipped,1,2142.35,Small
2004-11-19,2004,11,4,Trucks and Buses,34,60,61.38,-2.3000000000000043,-2.3000000000000043,0,On Hold,0,2086.92,Small
2004-11-29,2004,11,4,Trucks and Buses,50,60,100.0,-66.66666666666666,-10.0,1,Shipped,1,5000.0,Large
2004-12-10,2004,12,4,Trucks and Buses,41,60,61.99,-3.31666666666667,-3.31666666666667,0,Shipped,1,2541.59,Medium
2005-01-20,2005,1,1,Trucks and Buses,22,60,96.86,-61.43333333333333,-10.0,1,Shipped,1,2130.92,Small
2005-02-17,2005,2,1,Trucks and Buses,35,60,48.62,18.966666666666672,18.966666666666672,0,Shipped,1,1701.6999999999998,Small
2005-03-09,2005,3,1,Trucks and Buses,44,60,38.5,35.833333333333336,35.833333333333336,0,Shipped,1,1694.0,Small
2005-05-03,2005,5,2,Trucks and Buses,47,60,61.99,-3.31666666666667,-3.31666666666667,0,Shipped,1,2913.53,Medium
2005-05-31,2005,5,2,Trucks and Buses,19,60,49.22,17.96666666666667,17.96666666666667,0,In Process,0,935.18,Small
2003-02-17,2003,2,1,Planes,34,84,90.39,-7.6071428571428585,-7.6071428571428585,0,Shipped,1,3073.26,Medium
2003-04-29,2003,4,2,Planes,29,84,71.81,14.51190476190476,14.51190476190476,0,Shipped,1,2082.4900000000002,Small
2003-06-27,2003,6,2,Planes,49,84,69.27,17.535714285714292,17.535714285714292,0,Shipped,1,3394.23,Large
2003-08-25,2003,8,3,Planes,30,84,85.32,-1.5714285714285632,-1.5714285714285632,0,Shipped,1,2559.6,Medium
2003-10-28,2003,10,4,Planes,21,84,70.96,15.52380952380953,15.52380952380953,0,Shipped,1,1490.1599999999999,Small
2004-01-12,2004,1,1,Planes,50,84,76.88,8.476190476190482,8.476190476190482,0,Shipped,1,3844.0,Large
2004-02-20,2004,2,1,Planes,47,84,100.0,-19.047619047619047,-10.0,1,Shipped,1,4700.0,Large
2004-04-02,2004,4,2,Planes,24,84,76.03,9.488095238095237,9.488095238095237,0,Shipped,1,1824.72,Small
2004-05-11,2004,5,2,Planes,27,84,98.84,-17.666666666666668,-10.0,1,Shipped,1,2668.6800000000003,Medium
2004-06-28,2004,6,2,Planes,33,84,86.17,-2.5833333333333353,-2.5833333333333353,0,Shipped,1,2843.61,Medium
2004-07-23,2004,7,3,Planes,35,84,90.39,-7.6071428571428585,-7.6071428571428585,0,Shipped,1,3163.65,Medium
2004-08-21,2004,8,3,Planes,31,84,71.81,14.51190476190476,14.51190476190476,0,Shipped,1,2226.11,Small
2004-09-16,2004,9,3,Planes,25,84,82.79,1.440476190476183,1.440476190476183,0,Shipped,1,2069.75,Small
2004-10-15,2004,10,4,Planes,27,84,82.79,1.440476190476183,1.440476190476183,0,Shipped,1,2235.3300000000004,Small
2004-11-02,2004,11,4,Planes,31,84,100.0,-19.047619047619047,-10.0,1,Shipped,1,3100.0,Medium
2004-11-10,2004,11,4,Planes,45,84,100.0,-19.047619047619047,-10.0,1,Resolved,1,4500.0,Large
2004-11-23,2004,11,4,Planes,27,84,100.0,-19.047619047619047,-10.0,1,Shipped,1,2700.0,Medium
2004-12-04,2004,12,4,Planes,27,84,100.0,-19.047619047619047,-10.0,1,Shipped,1,2700.0,Medium
2005-02-02,2005,2,1,Planes,42,84,69.27,17.535714285714292,17.535714285714292,0,Shipped,1,2909.3399999999997,Medium
2005-03-01,2005,3,1,Planes,21,84,74.77,10.988095238095243,10.988095238095243,0,Resolved,1,1570.1699999999998,Small
2005-03-30,2005,3,1,Planes,34,84,76.88,8.476190476190482,8.476190476190482,0,Shipped,1,2613.92,Medium
2005-04-03,2005,4,2,Planes,42,84,76.03,9.488095238095237,9.488095238095237,0,On Hold,0,3193.26,Medium
2005-05-10,2005,5,2,Planes,15,84,98.84,-17.666666666666668,-10.0,1,Shipped,1,1482.6000000000001,Small
2003-02-24,2003,2,1,Motorcycles,29,60,70.87,-18.116666666666674,-10.0,1,Shipped,1,2055.23,Small
2003-04-29,2003,4,2,Motorcycles,46,60,58.15,3.0833333333333357,3.0833333333333357,0,Shipped,1,2674.9,Medium
2003-07-01,2003,7,3,Motorcycles,30,60,61.78,-2.9666666666666686,-2.9666666666666686,0,Shipped,1,1853.4,Small
2003-08-25,2003,8,3,Motorcycles,30,60,49.67,17.216666666666665,17.216666666666665,0,Shipped,1,1490.1000000000001,Small
2003-10-10,2003,10,4,Motorcycles,42,60,51.48,14.200000000000005,14.200000000000005,0,Shipped,1,2162.16,Small
2003-10-28,2003,10,4,Motorcycles,46,60,61.18,-1.9666666666666661,-1.9666666666666661,0,Shipped,1,2814.28,Medium
2003-11-11,2003,11,4,Motorcycles,25,60,64.2,-7.000000000000004,-7.000000000000004,0,Shipped,1,1605.0,Small
2003-11-18,2003,11,4,Motorcycles,32,60,65.42,-9.033333333333337,-9.033333333333337,0,Shipped,1,2093.44,Small
2003-12-01,2003,12,4,Motorcycles,30,60,64.81,-8.016666666666671,-8.016666666666671,0,Shipped,1,1944.3000000000002,Small
2004-01-12,2004,1,1,Motorcycles,40,60,49.67,17.216666666666665,17.216666666666665,0,Shipped,1,1986.8000000000002,Small
2004-02-20,2004,2,1,Motorcycles,28,60,60.57,-0.9500000000000005,-0.9500000000000005,0,Shipped,1,1695.96,Small
2004-04-03,2004,4,2,Motorcycles,23,60,55.72,7.133333333333335,7.133333333333335,0,Shipped,1,1281.56,Small
2004-05-18,2004,5,2,Motorcycles,29,60,61.18,-1.9666666666666661,-1.9666666666666661,0,Shipped,1,1774.22,Small
2004-06-28,2004,6,2,Motorcycles,34,60,58.75,2.083333333333333,2.083333333333333,0,Shipped,1,1997.5,Small
2004-07-23,2004,7,3,Motorcycles,37,60,63.6,-6.000000000000003,-6.000000000000003,0,Shipped,1,2353.2000000000003,Medium
2004-08-27,2004,8,3,Motorcycles,20,60,49.06,18.23333333333333,18.23333333333333,0,Shipped,1,981.2,Small
2004-09-27,2004,9,3,Motorcycles,32,60,48.46,19.233333333333334,19.233333333333334,0,Shipped,1,1550.72,Small
2004-10-15,2004,10,4,Motorcycles,34,60,52.09,13.183333333333328,13.183333333333328,0,Shipped,1,1771.0600000000002,Small
2004-11-02,2004,11,4,Motorcycles,42,60,52.7,12.166666666666663,12.166666666666663,0,Shipped,1,2213.4,Small
2004-11-15,2004,11,4,Motorcycles,38,60,100.0,-66.66666666666666,-10.0,1,Shipped,1,3800.0,Large
2004-11-23,2004,11,4,Motorcycles,30,60,62.16,-3.5999999999999943,-3.5999999999999943,0,Shipped,1,1864.8,Small
2005-01-05,2005,1,1,Motorcycles,23,60,49.67,17.216666666666665,17.216666666666665,0,Shipped,1,1142.41,Small
2005-02-02,2005,2,1,Motorcycles,22,60,53.3,11.166666666666671,11.166666666666671,0,Shipped,1,1172.6,Small
2005-03-03,2005,3,1,Motorcycles,39,60,100.0,-66.66666666666666,-10.0,1,Shipped,1,3900.0,Large
2005-04-07,2005,4,2,Motorcycles,55,60,55.72,7.133333333333335,7.133333333333335,0,Shipped,1,3064.6,Medium
2005-05-13,2005,5,2,Motorcycles,36,60,61.18,-1.9666666666666661,-1.9666666666666661,0,Disputed,0,2202.48,Small
2003-01-09,2003,1,1,Vintage Cars,26,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2600.0,Medium
2003-03-18,2003,3,1,Vintage Cars,31,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,3100.0,Medium
2003-05-21,2003,5,2,Vintage Cars,34,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,3400.0,Large
2003-07-16,2003,7,3,Vintage Cars,41,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,4100.0,Large
2003-09-12,2003,9,3,Vintage Cars,23,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2300.0,Small
2003-10-18,2003,10,4,Vintage Cars,48,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,4800.0,Large
2003-11-05,2003,11,4,Vintage Cars,22,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2200.0,Small
2003-11-12,2003,11,4,Vintage Cars,21,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2100.0,Small
2003-11-21,2003,11,4,Vintage Cars,22,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2200.0,Small
2003-12-03,2003,12,4,Vintage Cars,40,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,4000.0,Large
2004-01-26,2004,1,1,Vintage Cars,50,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,5000.0,Large
2004-03-02,2004,3,1,Vintage Cars,29,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2900.0,Medium
2004-04-29,2004,4,2,Vintage Cars,43,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,4300.0,Large
2004-06-04,2004,6,2,Vintage Cars,24,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2400.0,Medium
2004-08-17,2004,8,3,Vintage Cars,22,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2200.0,Small
2004-09-03,2004,9,3,Vintage Cars,43,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,4300.0,Large
2004-10-11,2004,10,4,Vintage Cars,20,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2000.0,Small
2004-10-21,2004,10,4,Vintage Cars,25,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2500.0,Medium
2004-11-04,2004,11,4,Vintage Cars,36,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,3600.0,Large
2004-11-17,2004,11,4,Vintage Cars,24,168,52.67,68.64880952380952,50.0,1,Shipped,1,1264.08,Small
2004-11-29,2004,11,4,Vintage Cars,21,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,2100.0,Small
2004-12-09,2004,12,4,Vintage Cars,30,168,100.0,40.476190476190474,40.476190476190474,0,Shipped,1,3000.0,Medium
2005-01-12,2005,1,1,Vintage Cars,32,168,94.79,43.57738095238095,43.57738095238095,0,Resolved,1,3033.28,Medium
2005-02-16,2005,2,1,Vintage Cars,21,168,47.18,71.91666666666666,50.0,1,Shipped,1,990.78,Small
2005-03-04,2005,3,1,Vintage Cars,26,168,78.11,53.50595238095238,50.0,1,Shipped,1,2030.86,Small
2005-05-29,2005,5,2,Vintage Cars,35,168,100.0,40.476190476190474,40.476190476190474,0,In Process,0,3500.0,Large
2003-03-10,2003,3,1,Classic Cars,26,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2600.0,Medium
2003-05-20,2003,5,2,Classic Cars,46,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,4600.0,Large
2003-07-10,2003,7,3,Classic Cars,37,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,3700.0,Large
2003-09-11,2003,9,3,Classic Cars,27,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2700.0,Medium
2003-10-17,2003,10,4,Classic Cars,23,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2300.0,Small
2003-11-05,2003,11,4,Classic Cars,39,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,3900.0,Large
2003-11-12,2003,11,4,Classic Cars,27,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2700.0,Medium
2003-11-20,2003,11,4,Classic Cars,38,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,3800.0,Large
2003-12-02,2003,12,4,Classic Cars,27,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2700.0,Medium
2004-01-16,2004,1,1,Classic Cars,40,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,4000.0,Large
2004-02-26,2004,2,1,Classic Cars,24,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2400.0,Medium
2004-04-13,2004,4,2,Classic Cars,44,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,4400.0,Large
2004-06-01,2004,6,2,Classic Cars,37,132,100.0,24.242424242424242,24.242424242424242,0,Cancelled,0,3700.0,Large
2004-07-06,2004,7,3,Classic Cars,20,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2000.0,Small
2004-08-06,2004,8,3,Classic Cars,39,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,3900.0,Large
2004-08-30,2004,8,3,Classic Cars,44,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,4400.0,Large
2003-10-05,2003,10,4,Classic Cars,22,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2200.0,Small
2004-10-16,2004,10,4,Classic Cars,43,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,4300.0,Large
2004-11-04,2004,11,4,Classic Cars,27,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2700.0,Medium
2004-11-17,2004,11,4,Classic Cars,26,132,64.9,50.83333333333333,50.0,1,Shipped,1,1687.4,Small
2004-11-24,2004,11,4,Classic Cars,25,132,52.32,60.36363636363637,50.0,1,Shipped,1,1308.0,Small
2005-01-10,2005,1,1,Classic Cars,49,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,4900.0,Large
2005-02-10,2005,2,1,Classic Cars,29,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,2900.0,Medium
2005-04-22,2005,4,2,Classic Cars,41,132,100.0,24.242424242424242,24.242424242424242,0,On Hold,0,4100.0,Large
2005-05-17,2005,5,2,Classic Cars,55,132,100.0,24.242424242424242,24.242424242424242,0,Shipped,1,5500.0,Large
2003-01-29,2003,1,1,Vintage Cars,27,101,83.07,17.75247524752476,17.75247524752476,0,Shipped,1,2242.89,Small
2003-03-24,2003,3,1,Vintage Cars,23,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,2300.0,Small
2003-05-28,2003,5,2,Vintage Cars,31,101,90.17,10.72277227722772,10.72277227722772,0,Shipped,1,2795.27,Medium
2003-07-16,2003,7,3,Vintage Cars,46,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4600.0,Large
2003-09-19,2003,9,3,Vintage Cars,47,101,91.18,9.722772277227715,9.722772277227715,0,Shipped,1,4285.46,Large
2003-10-20,2003,10,4,Vintage Cars,31,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,3100.0,Medium
2003-11-06,2003,11,4,Vintage Cars,46,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4600.0,Large
2003-11-13,2003,11,4,Vintage Cars,37,101,89.15,11.732673267326726,11.732673267326726,0,Shipped,1,3298.55,Medium
2003-11-21,2003,11,4,Vintage Cars,28,101,93.21,7.71287128712872,7.71287128712872,0,Shipped,1,2609.8799999999997,Medium
2003-12-05,2003,12,4,Vintage Cars,37,101,90.17,10.72277227722772,10.72277227722772,0,Shipped,1,3336.29,Medium
2004-01-29,2004,1,1,Vintage Cars,49,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4900.0,Large
2004-03-10,2004,3,1,Vintage Cars,24,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,2400.0,Medium
2004-04-29,2004,4,2,Vintage Cars,30,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,3000.0,Medium
2004-06-14,2004,6,2,Vintage Cars,50,101,88.14,12.732673267326733,12.732673267326733,0,Shipped,1,4407.0,Large
2004-07-19,2004,7,3,Vintage Cars,31,101,96.24,4.712871287128718,4.712871287128718,0,Shipped,1,2983.44,Medium
2004-08-17,2004,8,3,Vintage Cars,46,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4600.0,Large
2004-09-08,2004,9,3,Vintage Cars,47,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4700.0,Large
2004-10-11,2004,10,4,Vintage Cars,46,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4600.0,Large
2004-10-21,2004,10,4,Vintage Cars,37,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,3700.0,Large
2004-11-04,2004,11,4,Vintage Cars,33,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,3300.0,Medium
2004-11-18,2004,11,4,Vintage Cars,31,101,90.17,10.72277227722772,10.72277227722772,0,Shipped,1,2795.27,Medium
2004-11-29,2004,11,4,Vintage Cars,48,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4800.0,Large
2004-12-10,2004,12,4,Vintage Cars,41,101,87.13,13.732673267326737,13.732673267326737,0,Shipped,1,3572.33,Large
2005-01-20,2005,1,1,Vintage Cars,42,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4200.0,Large
2005-02-17,2005,2,1,Vintage Cars,41,101,100.0,0.9900990099009901,0.9900990099009901,0,Shipped,1,4100.0,Large
2005-03-09,2005,3,1,Vintage Cars,32,101,45.25,55.1980198019802,50.0,1,Shipped,1,1448.0,Small
2005-05-30,2005,5,2,Vintage Cars,10,101,88.14,12.732673267326733,12.732673267326733,0,In Process,0,881.4,Small
2003-01-29,2003,1,1,Vintage Cars,35,62,57.46,7.322580645161289,7.322580645161289,0,Shipped,1,2011.1000000000001,Small
2003-03-25,2003,3,1,Vintage Cars,28,62,64.33,-3.75806451612903,-3.75806451612903,0,Shipped,1,1801.24,Small
2003-05-28,2003,5,2,Vintage Cars,46,62,73.7,-18.870967741935488,-10.0,1,Shipped,1,3390.2000000000003,Medium
2003-07-16,2003,7,3,Vintage Cars,20,62,71.2,-14.83870967741936,-10.0,1,Shipped,1,1424.0,Small
2003-09-19,2003,9,3,Vintage Cars,30,62,49.97,19.403225806451616,19.403225806451616,0,Shipped,1,1499.1,Small
2003-10-20,2003,10,4,Vintage Cars,48,62,69.96,-12.838709677419343,-10.0,1,Shipped,1,3358.08,Medium
2003-11-05,2003,11,4,Vintage Cars,28,62,53.72,13.354838709677422,13.354838709677422,0,Shipped,1,1504.1599999999999,Small
2003-11-13,2003,11,4,Vintage Cars,39,62,68.08,-9.806451612903224,-9.806451612903224,0,Shipped,1,2655.12,Medium
2003-11-21,2003,11,4,Vintage Cars,24,62,51.84,16.387096774193544,16.387096774193544,0,Shipped,1,1244.16,Small
2003-12-05,2003,12,4,Vintage Cars,28,62,67.46,-8.806451612903215,-8.806451612903215,0,Shipped,1,1888.8799999999999,Small
2004-01-29,2004,1,1,Vintage Cars,31,62,58.71,5.306451612903224,5.306451612903224,0,Shipped,1,1820.01,Small
2004-03-10,2004,3,1,Vintage Cars,45,62,63.71,-2.758064516129034,-2.758064516129034,0,Shipped,1,2866.95,Medium
2004-04-29,2004,4,2,Vintage Cars,24,62,58.09,6.306451612903221,6.306451612903221,0,Shipped,1,1394.16,Small
2004-06-14,2004,6,2,Vintage Cars,49,62,53.72,13.354838709677422,13.354838709677422,0,Shipped,1,2632.2799999999997,Medium
2004-07-16,2004,7,3,Vintage Cars,32,62,63.08,-1.7419354838709649,-1.7419354838709649,0,Shipped,1,2018.56,Small
2004-08-17,2004,8,3,Vintage Cars,43,62,68.71,-10.82258064516128,-10.0,1,Shipped,1,2954.5299999999997,Medium
2004-09-08,2004,9,3,Vintage Cars,37,62,50.59,18.403225806451605,18.403225806451605,0,Shipped,1,1871.8300000000002,Small
2004-10-11,2004,10,4,Vintage Cars,24,62,64.96,-4.774193548387086,-4.774193548387086,0,Shipped,1,1559.04,Small
2004-10-21,2004,10,4,Vintage Cars,35,62,53.72,13.354838709677422,13.354838709677422,0,Shipped,1,1880.2,Small
2004-11-04,2004,11,4,Vintage Cars,41,62,29.87,51.82258064516129,50.0,1,Shipped,1,1224.67,Small
2004-11-17,2004,11,4,Vintage Cars,26,62,100.0,-61.29032258064516,-10.0,1,Shipped,1,2600.0,Medium
2004-11-29,2004,11,4,Vintage Cars,34,62,64.96,-4.774193548387086,-4.774193548387086,0,Shipped,1,2208.64,Small
2004-12-10,2004,12,4,Vintage Cars,49,62,70.58,-13.838709677419352,-10.0,1,Shipped,1,3458.42,Large
2005-01-20,2005,1,1,Vintage Cars,28,62,44.21,28.693548387096772,28.693548387096772,0,Shipped,1,1237.88,Small
2005-02-17,2005,2,1,Vintage Cars,40,62,68.08,-9.806451612903224,-9.806451612903224,0,Shipped,1,2723.2,Medium
2005-03-10,2005,3,1,Vintage Cars,37,62,59.96,3.29032258064516,3.29032258064516,0,Shipped,1,2218.52,Small
2005-05-30,2005,5,2,Vintage Cars,31,62,53.72,13.354838709677422,13.354838709677422,0,In Process,0,1665.32,Small
2003-02-17,2003,2,1,Ships,41,86,83.44,2.9767441860465143,2.9767441860465143,0,Shipped,1,3421.04,Large
2003-04-28,2003,4,2,Ships,21,86,89.46,-4.023255813953481,-4.023255813953481,0,Shipped,1,1878.6599999999999,Small
2003-06-16,2003,6,2,Ships,40,86,96.34,-12.023255813953494,-10.0,1,Shipped,1,3853.6000000000004,Large
2003-08-10,2003,8,3,Ships,46,86,74.84,12.976744186046506,12.976744186046506,0,Shipped,1,3442.6400000000003,Large
2003-10-06,2003,10,4,Ships,44,86,79.14,7.976744186046511,7.976744186046511,0,Shipped,1,3482.16,Large
2003-10-23,2003,10,4,Ships,46,86,73.12,14.976744186046506,14.976744186046506,0,Cancelled,0,3363.5200000000004,Medium
2003-11-08,2003,11,4,Ships,41,86,81.72,4.976744186046513,4.976744186046513,0,Shipped,1,3350.52,Medium
2003-11-14,2003,11,4,Ships,32,86,89.46,-4.023255813953481,-4.023255813953481,0,Shipped,1,2862.72,Medium
2003-11-26,2003,11,4,Ships,46,86,87.74,-2.0232558139534826,-2.0232558139534826,0,Shipped,1,4036.04,Large
2004-01-09,2004,1,1,Ships,28,86,100.0,-16.27906976744186,-10.0,1,Shipped,1,2800.0,Medium
2004-02-19,2004,2,1,Ships,49,86,94.62,-10.023255813953494,-10.0,1,Shipped,1,4636.38,Large
2004-05-07,2004,5,2,Ships,21,86,73.98,13.976744186046508,13.976744186046508,0,Cancelled,0,1553.5800000000002,Small
2004-06-24,2004,6,2,Ships,32,86,84.3,1.9767441860465151,1.9767441860465151,0,Cancelled,0,2697.6,Medium
2004-07-21,2004,7,3,Ships,34,86,98.06,-14.023255813953492,-10.0,1,Shipped,1,3334.04,Medium
2004-08-20,2004,8,3,Ships,21,86,98.06,-14.023255813953492,-10.0,1,Shipped,1,2059.26,Small
2004-09-15,2004,9,3,Ships,21,86,96.34,-12.023255813953494,-10.0,1,Shipped,1,2023.14,Small
2004-10-14,2004,10,4,Ships,31,86,83.44,2.9767441860465143,2.9767441860465143,0,Shipped,1,2586.64,Medium
2004-11-01,2004,11,4,Ships,21,86,94.62,-10.023255813953494,-10.0,1,Shipped,1,1987.02,Small
2004-11-10,2004,11,4,Ships,25,86,45.86,46.674418604651166,46.674418604651166,0,Resolved,1,1146.5,Small
2004-11-22,2004,11,4,Ships,28,86,82.58,3.976744186046514,3.976744186046514,0,Shipped,1,2312.24,Medium
2004-12-02,2004,12,4,Ships,43,86,64.97,24.453488372093023,24.453488372093023,0,Shipped,1,2793.71,Medium
2005-01-31,2005,1,1,Ships,22,86,86.74,-0.8604651162790639,-0.8604651162790639,0,Shipped,1,1908.28,Small
2005-03-01,2005,3,1,Ships,37,86,93.01,-8.151162790697681,-8.151162790697681,0,Resolved,1,3441.3700000000003,Large
2005-03-30,2005,3,1,Ships,28,86,72.26,15.976744186046506,15.976744186046506,0,Shipped,1,2023.2800000000002,Small
2005-04-01,2005,4,2,Ships,30,86,74.84,12.976744186046506,12.976744186046506,0,Shipped,1,2245.2000000000003,Small
2005-05-06,2005,5,2,Ships,44,86,73.98,13.976744186046508,13.976744186046508,0,On Hold,0,3255.1200000000003,Medium
2003-01-29,2003,1,1,Vintage Cars,25,104,100.0,3.8461538461538463,3.8461538461538463,0,Shipped,1,2500.0,Medium
2003-03-25,2003,3,1,Vintage Cars,43,104,100.0,3.8461538461538463,3.8461538461538463,0,Shipped,1,4300.0,Large
2003-05-28,2003,5,2,Vintage Cars,30,104,97.39,6.35576923076923,6.35576923076923,0,Shipped,1,2921.7,Medium
2003-07-16,2003,7,3,Vintage Cars,20,104,90.06,13.403846153846152,13.403846153846152,0,Shipped,1,1801.2,Small
2003-09-19,2003,9,3,Vintage Cars,26,104,100.0,3.8461538461538463,3.8461538461538463,0,Shipped,1,2600.0,Medium
2003-10-20,2003,10,4,Vintage Cars,40,104,100.0,3.8461538461538463,3.8461538461538463,0,Shipped,1,4000.0,Large
